MES;SEM;FECHA;Usina;Familia;Tipo  vehiculo;Fabrica;Avance producto;Motor;Caja de velocidades;Trasmision;Version;Num. de Identificacion;Numero de fabricacion;Color;Codigo defecto;Titulo defecto;Comentario defecto;Demerito (pt);Taller;Elementos;;;;;;;;;
8;Sem35;29/8/2019;VU;H60A;H60A;655;TCP;M9T-;;4X2TCO;E1;655193530258;;OV369;1120-4313;CRATER-TECHO;MR;P2;Cabinas;CRATER;;;;;;;;;
8;Sem35;29/8/2019;VP;X52;L52;655;TCP;K4M-;;TR4X2;E2;655193630139;;TEKNS;1170-4468;GOTA-DOBLADO MARCO DE PUERTA ARD.;MR;P2;Cabinas;GOTA;;;;;;;;;
8;Sem35;30/8/2019;VP;X52;B52;655;TCT;K7M-;;TR4X2;E1;655193750079;;TEKNS;0060-4015;JUEGO IRREGULAR-PAÑO DE PUERTA  AVI / PUERTA  ARI;FG;P2;Ferrage- Caja;JUEGO IRREGULAR;;;;;;;;;
8;Sem35;30/8/2019;VP;X67;F67;655;TCT;K9K-;;TR4X2;E0;655193750053;;OV369;0414-4776;CLINCH O REMACHE DEFECTUOSO-ENCTº.DE PUERTA DESLIZANTE D.;ND;P2;Laterales-P1;CLINCH O REMACHE DEFECTUOSO;;;;;;;;;
8;Sem35;30/8/2019;VP;X67;F67;655;TCT;K9K-;;TR4X2;E0;655193750053;;OV369;0040-4025;JUEGO INSUFICIENTE-CAPOT AV./ ALETA  AVI.;FG;P2;Ferrage- Caja;JUEGO INSUFICIENTE;;;;;;;;;
8;Sem35;30/8/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E1;655193810052;;TEKNS;0240-4416;DEFORMACION CHAPA-MARCO DE PUERTA  AVD.;ND;P2;Partes móviles;DEFORMACION CHAPA;;;;;;;;;
8;Sem35;30/8/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E1;655193810052;;TEKNS;0240-4401;DEFORMACION CHAPA-PUERTA AVI.;ND;P2;Partes móviles;DEFORMACION CHAPA;;;;;;;;;
8;Sem35;30/8/2019;VU;H60A;H60A;655;TCT;M9T-;;4X4TST;E3;655193520004;;NV676;0240-4120;DEFORMACION CHAPA-PISO AV. O CABINA;FG;P2;Laterales-P1;DEFORMACION CHAPA;;;;;;;;;
8;Sem35;30/8/2019;VU;H60A;H60A;655;TCT;M9T-;;4X2TCO;E1;655193530261;;OV369;0210-4389;BOLLOS-LADO DE CAJA I.;ND;P2;Laterales-P1;BOLLOS;;;;;;;;;
8;Sem35;30/8/2019;VU;H60A;H60A;655;TCT;M9T-;;4X4TST;E3;655193531775;;TEKNH;0440-4340;PROYECCION DE SOLDADURA-VANO DE PARABRISAS;FG;P2;Laterales-P1;PROYECCION DE SOLDADURA;;;;;;;;;
8;Sem35;30/8/2019;VP;X52;B52;655;TCP;K7M-;;TR4X2;E0;655193620098;;OV369;1180-4213;GRANO-ALETA  AVI.;MR;P2;Selladores;GRANO;;;;;;;;;
8;Sem35;30/8/2019;VP;X52;B52;655;TCP;K7M-;;TR4X2;E0;655193620098;;OV369;1400-4375;RETOQUE DE PINTURA APARENTE-ENCUADRAMIENTO DE PUERTA ARI.;MR;P2;LFP;RETOQUE DE PINTURA APARENTE;;;;;;;;;
8;Sem35;30/8/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E0;655193730006;;TEKNS;1180-4833;GRANO-PUERTA BATIENTE ARI.;MR;P2;Selladores;GRANO;;;;;;;;;
8;Sem35;30/8/2019;VP;X67;F67;655;TCP;K9K-;;TR4X2;E1;655193730047;;OV369;1001-4441;AMPOLLAS DEL MASTICO-REBATIDO DE PUERTA AVI.;ND;P2;Chapa;AMPOLLAS DEL MASTICO;;;;;;;;;
8;Sem35;30/8/2019;VP;X67;F67;655;TCP;K9K-;;TR4X2;E1;655193730047;;OV369;1190-4307;DEPOSITO DE PARTICULAS-PIE MEDIO  I.;MR;P2;Selladores;DEPOSITO DE PARTICULAS;;;;;;;;;
8;Sem35;30/8/2019;VP;X67;F67;655;TCP;K9K-;;TR4X2;E1;655193730047;;OV369;4702-4814;FALTA PEGATINA  ANTI-CORROSION -CAJON DE PUERTA DESLIZANTE D.;FG;P1;LFP;FALTA PEGATINA  ANTI;;;;;;;;;
8;Sem35;30/8/2019;VP;X67;F67;655;TCP;K9K-;;TR4X2;E1;655193740007;;OV369;1220-4772;FALTA ESPESOR DE PINTURA-CARA INTERNA DE PAÑO LAT D;ND;P2;Cabinas;FALTA ESPESOR DE PINTURA;;;;;;;;;
8;Sem35;30/8/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E3;655193510044;;NV676;1220-4466;FALTA ESPESOR DE PINTURA-DOBLADO MARCO DE PUERTA AVD.;ND;P2;Cabinas;FALTA ESPESOR DE PINTURA;;;;;;;;;
8;Sem35;30/8/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E3;655193510044;;NV676;1180-4210;GRANO-CAPOT AV.;ND;P2;Selladores;GRANO;;;;;;;;;
8;Sem35;30/8/2019;VU;H60A;H60A;655;TCP;M9T-;;4X2TCO;E1;655193530242;;TEKNH;1430-4119;PROYECCION DE PINTURA-PASO DE RUEDA  ARI./ LADO DE CAJA;ND;P2;Cabinas;PROYECCION DE PINTURA;;;;;;;;;
8;Sem35;30/8/2019;VP;X52;L52;655;TCP;K4M-;;TR4X2;E2;655193630113;;OV727;1180-4313;GRANO-TECHO;MR;P2;Selladores;GRANO;;;;;;;;;
8;Sem35;30/8/2019;VP;X52;L52;655;TCP;K4M-;;TR4X2;E2;655193630113;;OV727;1400-4415;RETOQUE DE PINTURA APARENTE-MARCO DE PUERTA  AVI.;MR;P2;LFP;RETOQUE DE PINTURA APARENTE;;;;;;;;;
9;Sem36;2/9/2019;VP;X52;B52;655;TCT;K7M-;;TR4X2;E0;655193720062;;TEKNS;0030-4013;JUEGO EXCESIVO-PAÑO DE PUERTA  AVI / ALETA  AVI;FG;P2;Ferrage- Caja;JUEGO EXCESIVO;;;;;;;;;
9;Sem36;2/9/2019;VP;X52;B52;655;TCT;K7M-;;TR4X2;E0;655193720062;;TEKNS;4251-4310;TORNILLO - FIJACION TRASROSCADO-SALPICADERO ENSAMBLADO;FG;P1;Piso-Block;TORNILLO ;;;;;;;;;
9;Sem36;2/9/2019;VP;X52;BCR;655;TCT;K4M-;;TR4X2;E2;655193630185;;TEKNH;0210-4374;BOLLOS-ENCUADRAMIENTO DE PUERTA AVD.;ND;P2;Laterales-P1;BOLLOS;;;;;;;;;
9;Sem36;2/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E1;655193810050;;OV369;0210-4834;BOLLOS-PUERTA BATIENTE ARD.;ND;P2;Partes móviles;BOLLOS;;;;;;;;;
9;Sem36;2/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E1;655193810050;;OV369;0440-4814;PROYECCION DE SOLDADURA-CAJON DE PUERTA DESLIZANTE D.;ND;P2;Partes móviles;PROYECCION DE SOLDADURA;;;;;;;;;
9;Sem36;2/9/2019;VP;X67;F67;655;TCT;K9K-;;TR4X2;E1;655193820054;;OV369;0210-4832;BOLLOS-CAJON DE PUERTA BATIENTE ARD.;ND;P2;Partes móviles;BOLLOS;;;;;;;;;
9;Sem36;2/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E1;655193830031;;TEKNS;0414-4539;CLINCH O REMACHE DEFECTUOSO-PISO CENTRAL / PISO AR.;FG;P2;Laterales-P1;CLINCH O REMACHE DEFECTUOSO;;;;;;;;;
9;Sem36;2/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E1;655193830031;;TEKNS;0240-4313;DEFORMACION CHAPA-TECHO;ND;P2;Laterales-P1;DEFORMACION CHAPA;;;;;;;;;
9;Sem36;2/9/2019;VU;H60A;H60A;655;TCT;M9T-;;4X4TST;E3;655193520025;;OV369;0210-4410;BOLLOS-CAJON DE PUERTA AVD.;ND;P2;Partes móviles;BOLLOS;;;;;;;;;
9;Sem36;2/9/2019;VU;H60A;H60A;655;TCT;M9T-;;4X4TST;E3;655193520025;;OV369;0240-4120;DEFORMACION CHAPA-PISO AV. O CABINA;FG;P2;Laterales-P1;DEFORMACION CHAPA;;;;;;;;;
9;Sem36;2/9/2019;VU;H60A;H60A;655;TCT;M9T-;;4X2TCO;E1;655193530268;;OV369;0240-4390;DEFORMACION CHAPA-LADO DE CAJA D.;ND;P2;Laterales-P1;DEFORMACION CHAPA;;;;;;;;;
9;Sem36;2/9/2019;VP;X52;L52;655;TCT;K7M-;;TR4X2;E0;655193730098;;NV676;0240-4213;DEFORMACION CHAPA-ALETA  AVI.;ND;P2;Partes móviles;DEFORMACION CHAPA;;;;;;;;;
9;Sem36;2/9/2019;VP;X52;L52;655;TCT;K7M-;;TR4X2;E0;655193730098;;NV676;0110-4209;MAL ACOSTAJE-PISO AV./ LADO DE AUVENT D.;FG;P1;Laterales-P1;MAL ACOSTAJE;;;;;;;;;
9;Sem36;2/9/2019;VP;X52;L52;655;TCT;K7M-;;TR4X2;E0;655193730098;;NV676;0230-4520;PICO-HAYON /  PORTON;ND;P2;Partes móviles;PICO;;;;;;;;;
9;Sem36;2/9/2019;VP;X52;B52;655;TCP;K7M-;;TR4X2;E0;655193710121;;NV676;1001-4443;AMPOLLAS DEL MASTICO-REBATIDO DE PUERTA ARI.;MR;P2;Chapa;AMPOLLAS DEL MASTICO;;;;;;;;;
9;Sem36;2/9/2019;VP;X52;B52;655;TCP;K7M-;;TR4X2;E1;655193750058;;OV369;1020-4504;FALTA DE MASTICO-PAÑO EXT DE PORTON;FG;P2;Selladores;FALTA DE MASTICO;;;;;;;;;
9;Sem36;2/9/2019;VP;X67;F67;655;TCP;K9K-;;TR4X2;E0;655193750053;;OV369;1020-4466;FALTA DE MASTICO-DOBLADO MARCO DE PUERTA AVD.;ND;P2;Selladores;FALTA DE MASTICO;;;;;;;;;
9;Sem36;2/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E1;655193810025;;TEKNH;1170-4776;GOTA-ENCTº.DE PUERTA DESLIZANTE D.;ND;P2;Cabinas;GOTA;;;;;;;;;
9;Sem36;2/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E1;655193810051;;OV369;1180-4411;GRANO-PAÑO EXT DE PUERTA  AVI;MR;P2;Selladores;GRANO;;;;;;;;;
9;Sem36;2/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E1;655193810051;;OV369;1053-4514;MASTICO BAJO LACA-ALETA ARD.;ND;P2;Selladores;MASTICO BAJO LACA;;;;;;;;;
9;Sem36;2/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E3;655193510032;;TEKNH;1001-4444;AMPOLLAS DEL MASTICO-REBATIDO DE PUERTA ARD.;ND;P2;Chapa;AMPOLLAS DEL MASTICO;;;;;;;;;
9;Sem36;2/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E3;655193510032;;TEKNH;1180-4213;GRANO-ALETA  AVI.;ND;P2;Selladores;GRANO;;;;;;;;;
9;Sem36;2/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E3;655193531272;;TEKNH;1180-4210;GRANO-CAPOT AV.;MR;P2;Selladores;GRANO;;;;;;;;;
9;Sem36;2/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E3;655193531272;;TEKNH;1053-4505;MASTICO BAJO LACA-CAJON PORTON;ND;P2;Selladores;MASTICO BAJO LACA;;;;;;;;;
9;Sem36;2/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E3;655193531272;;TEKNH;1053-4320;MASTICO BAJO LACA-VANO DE LUNETA AR.;MR;P2;Selladores;MASTICO BAJO LACA;;;;;;;;;
9;Sem36;2/9/2019;VP;X52;L52;655;TCP;K4M-;;TR4X2;E2;655193630095;;OV369;1053-4503;MASTICO BAJO LACA-GOTERON ENCUADRAMIENTO DE PORTON;ND;P2;Selladores;MASTICO BAJO LACA;;;;;;;;;
9;Sem36;3/9/2019;VP;X52;B52;655;TCT;K7M-;;TR4X2;E1;655193750066;;TEKNH;0210-4417;BOLLOS-MARCO DE PUERTA  ARI.;ND;P2;Partes móviles;BOLLOS;;;;;;;;;
9;Sem36;3/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E1;655193720009;;TEKNH;0210-4814;BOLLOS-CAJON DE PUERTA DESLIZANTE D.;ND;P2;Partes móviles;BOLLOS;;;;;;;;;
9;Sem36;3/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E0;655194010052;;OV369;0240-4415;DEFORMACION CHAPA-MARCO DE PUERTA  AVI.;ND;P2;Partes móviles;DEFORMACION CHAPA;;;;;;;;;
9;Sem36;3/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E0;655194010052;;OV369;0030-4013;JUEGO EXCESIVO-PAÑO DE PUERTA  AVI / ALETA  AVI;FG;P2;Ferrage- Caja;JUEGO EXCESIVO;;;;;;;;;
9;Sem36;3/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E0;655194010052;;OV369;0480-4410;SOLDADURA ESTALLADA-CAJON DE PUERTA AVD.;ND;P2;Partes móviles;SOLDADURA ESTALLADA;;;;;;;;;
9;Sem36;3/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E0;655194010052;;OV369;0450-4032;SOLDADURA FALTA-PISO / FALDON;FG;P2;Laterales-P1;SOLDADURA FALTA;;;;;;;;;
9;Sem36;3/9/2019;VU;H60A;H60A;655;TCT;M9T-;;4X4TST;E2A;655193530682;;OV727;0240-4306;DEFORMACION CHAPA-CUSTODIA  D.;ND;P2;Laterales-P1;DEFORMACION CHAPA;;;;;;;;;
9;Sem36;3/9/2019;VU;H60A;H60A;655;TCT;M9T-;;4X4TST;E2A;655193530682;;OV727;0340-4210;MARCA O EXCESO DE ESTAMPACION-CAPOT AV.;ND;P2;Partes móviles;MARCA O EXCESO DE ESTAMPACION;;;;;;;;;
9;Sem36;3/9/2019;VU;H60A;H60A;655;TCT;M9T-;;4X4TST;E2A;655193530731;;OV727;0240-4120;DEFORMACION CHAPA-PISO AV. O CABINA;FG;P2;Laterales-P1;DEFORMACION CHAPA;;;;;;;;;
9;Sem36;3/9/2019;VP;X52;L52;655;TCT;K7M-;;TR4X2;E0;655193730094;;NV676;0415-4032;PUNTO SOLDADURA MAL POSICIONADO-PISO / FALDON;;P2;Piso-Block;PUNTO SOLDADURA MAL POSICIONADO;;;;;;;;;
9;Sem36;3/9/2019;VP;X52;B52;655;TCP;K4M-;;TR4X2;E2;655193630169;;OV369;1510-4384;DESCONCHADO-PIE ARD.;MR;P2;Degradaciones;DESCONCHADO;;;;;;;;;
9;Sem36;3/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E0;655193740037;;OV369;1001-4224;AMPOLLAS DEL MASTICO-TECHO / MONTANTE D. DE PARABRISAS;MR;P2;Chapa;AMPOLLAS DEL MASTICO;;;;;;;;;
9;Sem36;3/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E1;655193810020;;OV369;1053-4306;MASTICO BAJO LACA-CUSTODIA  D.;ND;P2;Selladores;MASTICO BAJO LACA;;;;;;;;;
9;Sem36;3/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E1D;655193530181;;OV369;1180-4414;GRANO-PAÑO EXT DE PUERTA ARD;MR;P2;Selladores;GRANO;;;;;;;;;
9;Sem36;3/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E1D;655193530181;;OV369;1250-4413;RAYA DE LIJADO-PAÑO EXT DE PUERTA ARI;MR;P2;Degradaciones;RAYA DE LIJADO;;;;;;;;;
9;Sem36;3/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E2A;655193530968;;NV676;1220-4465;FALTA ESPESOR DE PINTURA-DOBLADO MARCO DE PUERTA AVI.;ND;P2;Cabinas;FALTA ESPESOR DE PINTURA;;;;;;;;;
9;Sem36;3/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E2A;655193530968;;NV676;1180-4302;GRANO-PIE  AVD.;MR;P2;Selladores;GRANO;;;;;;;;;
9;Sem36;3/9/2019;VP;X52;L52;655;TCP;K7M-;;TR4X2;E0;655193730102;;NV676;0440-4307;PROYECCION DE SOLDADURA-PIE MEDIO  I.;ND;P2;Chapa;PROYECCION DE SOLDADURA;;;;;;;;;
9;Sem36;4/9/2019;VP;X52;BCR;655;TCP;K4M-;;TR4X2;E2;655193630198;;TEB76;1001-4443;AMPOLLAS DEL MASTICO-REBATIDO DE PUERTA ARI.;ND;P2;Chapa;AMPOLLAS DEL MASTICO;;;;;;;;;
9;Sem36;4/9/2019;VP;X52;BCR;655;TCP;K4M-;;TR4X2;E2;655193630198;;TEB76;1180-4466;GRANO-DOBLADO MARCO DE PUERTA AVD.;MR;P2;Selladores;GRANO;;;;;;;;;
9;Sem36;4/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E1;655193630198;;TEKNS;1270-4775;HUELLAS-ENCTº.DE PUERTA DESLIZANTE I.;;P2;LFP;HUELLAS;;;;;;;;;
9;Sem36;4/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E0;655193630198;;OV369;0480-4409;SOLDADURA ESTALLADA-CAJON DE PUERTA AVI.;ND;P2;Chapa;SOLDADURA ESTALLADA;;;;;;;;;
9;Sem36;4/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E3P;655193630198;;TERPR;1040-4441;MASTICO IRREGULAR-REBATIDO DE PUERTA AVI.;ND;P2;Selladores;MASTICO IRREGULAR;;;;;;;;;
9;Sem36;4/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E3P;655193630198;;OV369;1180-4210;GRANO-CAPOT AV.;ND;P2;Selladores;GRANO;;;;;;;;;
9;Sem36;4/9/2019;VP;X67;K67;655;TCP;H4M-;;TR4X2;E2;655193630198;;TEKNS;1053-4305;MASTICO BAJO LACA-CUSTODIA  I.;MR;P2;Selladores;MASTICO BAJO LACA;;;;;;;;;
9;Sem36;4/9/2019;VP;X52;BCR;655;TCT;K4M-;;TR4X2;E1;655193540062;;OV369;0210-4415;BOLLOS-MARCO DE PUERTA  AVI.;ND;P2;Partes móviles;BOLLOS;;;;;;;;;
9;Sem36;4/9/2019;VP;X52;BCR;655;TCT;K4M-;;TR4X2;E2;655193630177;;OV369;0210-4520;BOLLOS-HAYON /  PORTON;ND;P2;Partes móviles;BOLLOS;;;;;;;;;
9;Sem36;4/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E1;655193730044;;TEKNS;0400-4217;ASPECTO JUNTA - CORDON SOLDADURA-PASO DE RUEDA  AVI. (AUVENT);FG;P2;Laterales-P1;ASPECTO JUNTA ;;;;;;;;;
9;Sem36;4/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E1;655193730051;;TEKNH;0070-4210;MAL CENTRADO-CAPOT AV.;FG;P2;Ferrage- Caja;MAL CENTRADO;;;;;;;;;
9;Sem36;4/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E1;655193730051;;TEKNH;0470-4772;SOLDADURA PERFORADA-CARA INTERNA DE PAÑO LAT D;FG;P1;Laterales-P1;SOLDADURA PERFORADA;;;;;;;;;
9;Sem36;4/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E0;655193750031;;OV369;0400-4569;ASPECTO JUNTA - CORDON SOLDADURA-PISO AR./ PASO DE RUEDA ARD.;FG;P2;Laterales-P1;ASPECTO JUNTA ;;;;;;;;;
9;Sem36;4/9/2019;VU;H60A;H60A;655;TCT;M9T-;;4X4TST;E3;655193531406;;NV676;0040-4026;JUEGO INSUFICIENTE-CAPOT AV./ ALETA  AVD.;FG;P2;Ferrage- Caja;JUEGO INSUFICIENTE;;;;;;;;;
9;Sem36;4/9/2019;VU;H60A;H60A;655;TCT;M9T-;;4X4TST;E3;655193531406;;NV676;0480-4373;SOLDADURA ESTALLADA-ENCUADRAMIENTO DE PUERTA AVI.;ND;P2;Laterales-P1;SOLDADURA ESTALLADA;;;;;;;;;
9;Sem36;4/9/2019;VP;X67;K67;655;TCT;H4M-;;TR4X2;E2;655193601679;;OV369;0225-4210;MAL RETOQUE DE CHAPA-CAPOT AV.;;P2;Partes móviles;MAL RETOQUE DE CHAPA;;;;;;;;;
9;Sem36;5/9/2019;VP;X52;BCR;655;TCT;K4M-;;TR4X2;E2;655193630178;;OV369;0706-4375;DESBORDAMIENTO MASTICO DE CHAPA-ENCUADRAMIENTO DE PUERTA ARI.;ND;P2;Laterales-P1;DESBORDAMIENTO MASTICO DE CHAPA;;;;;;;;;
9;Sem36;5/9/2019;VP;X52;BCR;655;TCT;K4M-;;TR4X2;E2;655193630178;;OV369;0440-4376;PROYECCION DE SOLDADURA-ENCUADRAMIENTO DE PUERTA ARD.;ND;P2;Laterales-P1;PROYECCION DE SOLDADURA;;;;;;;;;
9;Sem36;5/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E0;655193750036;;OV727;0240-4390;DEFORMACION CHAPA-LADO DE CAJA D.;FG;P2;Laterales-P1;DEFORMACION CHAPA;;;;;;;;;
9;Sem36;5/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E0;655193820029;;OV369;0400-4569;ASPECTO JUNTA - CORDON SOLDADURA-PISO AR./ PASO DE RUEDA ARD.;FG;P2;Piso-Block;ASPECTO JUNTA ;;;;;;;;;
9;Sem36;5/9/2019;VP;X67;F67;655;TCT;K9K-;;TR4X2;E0;655193840048;;OV369;0630-4310;FIJA.,REMACH.O GRUPILLA NO CONFORME(CH)-SALPICADERO ENSAMBLADO;FG;P2;Piso-Block;FIJA.,REMACH.O GRUPILLA NO CONFORME(CH);;;;;;;;;
9;Sem36;5/9/2019;VU;H60A;H60A;655;TCT;M9T-;;4X4TST;E3;655193310094;;TEKNS;0230-4769;PICO-PAÑO LATERAL ARI;ND;P2;Laterales-P1;PICO;;;;;;;;;
9;Sem36;5/9/2019;VU;H60A;H60A;655;TCT;M9T-;;4X4TST;E3;655193531433;;OV369;0230-4311;PICO-BRANCARD DE TECHO IZ.;ND;P2;Laterales-P1;PICO;;;;;;;;;
9;Sem36;5/9/2019;VU;H60A;H60A;655;TCT;M9T-;;4X4TST;E3;655193531782;;TEKNH;0230-4313;PICO-TECHO;ND;P2;Laterales-P1;PICO;;;;;;;;;
9;Sem36;5/9/2019;VP;X52;L52;655;TCT;K7M-;;TR4X2;E0;655193810109;;NV676;0240-4024;DEFORMACION CHAPA-PUERTA DE COFRE/TRAVIESA;FG;P2;Laterales-P1;DEFORMACION CHAPA;;;;;;;;;
9;Sem36;5/9/2019;VP;X52;L52;655;TCT;K7M-;;TR4X2;E0;655193810122;;NV676;0630-1010;FIJA.,REMACH.O GRUPILLA NO CONFORME(CH)-BLOQUE DE MOTOR;FG;P2;Piso-Block;FIJA.,REMACH.O GRUPILLA NO CONFORME(CH);;;;;;;;;
9;Sem36;5/9/2019;VP;X52;L52;655;TCT;K7M-;;TR4X2;E0;655193810122;;NV676;0230-4313;PICO-TECHO;ND;P2;Laterales-P1;PICO;;;;;;;;;
9;Sem36;5/9/2019;VP;X52;B52;655;TCP;K7M-;;TR4X2;E1;655193750078;;TEKNS;1110-4376;DESCOLGON-ENCUADRAMIENTO DE PUERTA ARD.;MR;P2;Cabinas;DESCOLGON;;;;;;;;;
9;Sem36;5/9/2019;VP;X52;BCR;655;TCP;K4M-;;TR4X2;E2;655193630237;;TEKNS;0210-4375;BOLLOS-ENCUADRAMIENTO DE PUERTA ARI.;MR;P2;Degradaciones;BOLLOS;;;;;;;;;
9;Sem36;5/9/2019;VP;X52;BCR;655;TCP;K4M-;;TR4X2;E2;655193630237;;TEKNS;1053-4340;MASTICO BAJO LACA-VANO DE PARABRISAS;ND;P2;Selladores;MASTICO BAJO LACA;;;;;;;;;
9;Sem36;5/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E1;655193740001;;OV369;1450-4373;RETOQUE LOCAL CON PLUMA-ENCUADRAMIENTO DE PUERTA AVI.;MR;P2;LFP;RETOQUE LOCAL CON PLUMA;;;;;;;;;
9;Sem36;5/9/2019;VP;X67;F67;655;TCP;H4M-;;TR4X2;E0;655193750045;;TEKNH;1180-4390;GRANO-LADO DE CAJA D.;ND;P2;Selladores;GRANO;;;;;;;;;
9;Sem36;5/9/2019;VU;H60A;H60A;655;TCP;M9T-;;4X4TST;E3;655193531843;L011486;NV676;1180-4384;GRANO-PIE ARD.;ND;P2;Selladores;GRANO;;;;;;;;;
9;Sem36;5/9/2019;VP;X52;L52;655;TCP;K7M-;;TR4X2;E0;655193820128;;TEKNS;1001-4443;AMPOLLAS DEL MASTICO-REBATIDO DE PUERTA ARI.;MR;P2;Chapa;AMPOLLAS DEL MASTICO;;;;;;;;;
9;Sem36;6/9/2019;VP;X52;BCR;655;TCT;K4M-;;TR4X2;E1;655193610047;;TEB76;0400-4375;ASPECTO JUNTA - CORDON SOLDADURA-ENCUADRAMIENTO DE PUERTA ARI.;ND;P2;Laterales-P1;ASPECTO JUNTA ;;;;;;;;;
9;Sem36;6/9/2019;VP;X52;BCR;655;TCT;K4M-;;TR4X2;E2;655193730092;;OV369;0240-4401;DEFORMACION CHAPA-PUERTA AVI.;ND;P2;Partes móviles;DEFORMACION CHAPA;;;;;;;;;
9;Sem36;5/9/2019;VP;X52;BCR;655;TCT;K4M-;;TR4X2;E2;655193730092;;OV369;0480-4515;SOLDADURA ESTALLADA-CONJUNTO TRASERO (UNIT);FG;P2;Laterales-P1;SOLDADURA ESTALLADA;;;;;;;;;
9;Sem36;6/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E0;655193820006;;OV369;0225-4816;MAL RETOQUE DE CHAPA-PUERTA DESLIZANTE LATERAL D.;ND;P2;Partes móviles;MAL RETOQUE DE CHAPA;;;;;;;;;
9;Sem36;6/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E1;655193820047;;TEKNH;0210-4303;BOLLOS-BAJOCAJA  I.;FG;P2;Laterales-P1;BOLLOS;;;;;;;;;
9;Sem36;5/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E1;655193820047;;TEKNH;0210-4401;BOLLOS-PUERTA AVI.;ND;P2;Partes móviles;BOLLOS;;;;;;;;;
9;Sem36;6/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E1;655193820047;;TEKNH;0480-4374;SOLDADURA ESTALLADA-ENCUADRAMIENTO DE PUERTA AVD.;ND;P2;Laterales-P1;SOLDADURA ESTALLADA;;;;;;;;;
9;Sem36;6/9/2019;VP;X67;F67;655;TCT;H4M-;;TR4X2;E1;655193830024;;TEKNS;0240-4210;DEFORMACION CHAPA-CAPOT AV.;ND;P2;Partes móviles;DEFORMACION CHAPA;;;;;;;;;
9;Sem36;5/9/2019;VP;X67;F67;655;TCT;K9K-;;TR4X2;E1;655193910035;;OV369;0210-4402;BOLLOS-PUERTA AVD.;ND;P2;Partes móviles;BOLLOS;;;;;;;;;
9;Sem36;6/9/2019;VP;X52;L52;655;TCT;K7M-;;TR4X2;E1;655193830118;;TEKNH;0210-4313;BOLLOS-TECHO;ND;P2;Laterales-P1;BOLLOS;;;;;;;;;
9;Sem36;6/9/2019;VP;X52;BCR;655;TCP;K4M-;;TR4X2;E2;655193630189;;TEKNH;1001-4443;AMPOLLAS DEL MASTICO-REBATIDO DE PUERTA ARI.;MR;P2;Chapa;AMPOLLAS DEL MASTICO;;;;;;;;;
